,name,id,state_id
4666,SAO LOURENCO DO OESTE,4216909,42
4667,SAO LUDGERO,4217006,42
4668,SAO MARTINHO,4217105,42
4669,SAO MIGUEL DA BOA VISTA,4217154,42
4670,SAO MIGUEL DO OESTE,4217204,42
4671,SAO PEDRO DE ALCANTARA,4217253,42
4672,SAUDADES,4217303,42
4673,SCHROEDER,4217402,42
4674,SEARA,4217501,42
4675,SERRA ALTA,4217550,42
4676,SIDEROPOLIS,4217600,42
4677,SOMBRIO,4217709,42
4678,SUL BRASIL,4217758,42
4679,TAIO,4217808,42
4680,TANGARA,4217907,42
4681,TIGRINHOS,4217956,42
4682,TIJUCAS,4218004,42
4683,TIMBE DO SUL,4218103,42
4684,TIMBO,4218202,42
4685,TIMBO GRANDE,4218251,42
4686,TRES BARRAS,4218301,42
4687,TREVISO,4218350,42
4688,TREZE DE MAIO,4218400,42
4689,TREZE TILIAS,4218509,42
4690,TROMBUDO CENTRAL,4218608,42
4691,TUBARAO,4218707,42
4692,TUNAPOLIS,4218756,42
4693,TURVO,4218806,42
4694,UNIAO DO OESTE,4218855,42
4695,URUBICI,4218905,42
4696,URUPEMA,4218954,42
4697,URUSSANGA,4219002,42
4698,VARGEAO,4219101,42
4699,VARGEM,4219150,42
4700,VARGEM BONITA,4219176,42
4701,VIDAL RAMOS,4219200,42
4702,VIDEIRA,4219309,42
4703,VITOR MEIRELES,4219358,42
4704,WITMARSUM,4219408,42
4705,XANXERE,4219507,42
4706,XAVANTINA,4219606,42
4707,XAXIM,4219705,42
4708,ZORTEA,4219853,42
4709,AMPARO DE SAO FRANCISCO,2800100,28
4710,AQUIDABA,2800209,28
4711,ARACAJU,2800308,28
4712,ARAUA,2800407,28
4713,AREIA BRANCA,2800506,28
4714,BARRA DOS COQUEIROS,2800605,28
4715,BOQUIM,2800670,28
4716,BREJO GRANDE,2800704,28
4717,CAMPO DO BRITO,2801009,28
4718,CANHOBA,2801108,28
4719,CANINDE DE SAO FRANCISCO,2801207,28
4720,CAPELA,2801306,28
4721,CARIRA,2801405,28
4722,CARMOPOLIS,2801504,28
4723,CEDRO DE SAO JOAO,2801603,28
4724,CRISTINAPOLIS,2801702,28
4725,CUMBE,2801900,28
4726,DIVINA PASTORA,2802007,28
4727,ESTANCIA,2802106,28
4728,FEIRA NOVA,2802205,28
4729,FREI PAULO,2802304,28
4730,GARARU,2802403,28
4731,GENERAL MAYNARD,2802502,28
4732,GRACHO CARDOSO,2802601,28
4733,ILHA DAS FLORES,2802700,28
4734,INDIAROBA,2802809,28
4735,ITABAIANA,2802908,28
4736,ITABAIANINHA,2803005,28
4737,ITABI,2803104,28
4738,ITAPORANGA D'AJUDA,2803203,28
4739,JAPARATUBA,2803302,28
4740,JAPOATA,2803401,28
4741,LAGARTO,2803500,28
4742,LARANJEIRAS,2803609,28
4743,MACAMBIRA,2803708,28
4744,MALHADA DOS BOIS,2803807,28
4745,MALHADOR,2803906,28
4746,MARUIM,2804003,28
4747,MOITA BONITA,2804102,28
4748,MONTE ALEGRE DE SERGIPE,2804201,28
4749,MURIBECA,2804300,28
4750,NEOPOLIS,2804409,28
4751,NOSSA SENHORA APARECIDA,2804458,28
4752,NOSSA SENHORA DA GLORIA,2804508,28
4753,NOSSA SENHORA DAS DORES,2804607,28
4754,NOSSA SENHORA DE LOURDES,2804706,28
4755,NOSSA SENHORA DO SOCORRO,2804805,28
4756,PACATUBA,2804904,28
4757,PEDRA MOLE,2805000,28
4758,PEDRINHAS,2805109,28
4759,PINHAO,2805208,28
4760,PIRAMBU,2805307,28
4761,POCO REDONDO,2805406,28
4762,POCO VERDE,2805505,28
4763,PORTO DA FOLHA,2805604,28
4764,PROPRIA,2805703,28
4765,RIACHAO DO DANTAS,2805802,28
4766,RIACHUELO,2805901,28
4767,RIBEIROPOLIS,2806008,28
4768,ROSARIO DO CATETE,2806107,28
4769,SALGADO,2806206,28
4770,SANTA LUZIA DO ITANHY,2806305,28
4771,SANTA ROSA DE LIMA,2806503,28
4772,SANTANA DO SAO FRANCISCO,2806404,28
4773,SANTO AMARO DAS BROTAS,2806602,28
4774,SAO CRISTOVAO,2806701,28
4775,SAO DOMINGOS,2806800,28
4776,SAO FRANCISCO,2806909,28
4777,SAO MIGUEL DO ALEIXO,2807006,28
4778,SIMAO DIAS,2807105,28
4779,SIRIRI,2807204,28
4780,TELHA,2807303,28
4781,TOBIAS BARRETO,2807402,28
4782,TOMAR DO GERU,2807501,28
4783,UMBAUBA,2807600,28
4784,ADAMANTINA,3500105,35
4785,ADOLFO,3500204,35
4786,AGUAI,3500303,35
4787,AGUAS DA PRATA,3500402,35
4788,AGUAS DE LINDOIA,3500501,35
4789,AGUAS DE SANTA BARBARA,3500550,35
4790,AGUAS DE SAO PEDRO,3500600,35
4791,AGUDOS,3500709,35
4792,ALAMBARI,3500758,35
4793,ALFREDO MARCONDES,3500808,35
4794,ALTAIR,3500907,35
4795,ALTINOPOLIS,3501004,35
4796,ALTO ALEGRE,3501103,35
4797,ALUMINIO,3501152,35
4798,ALVARES FLORENCE,3501202,35
4799,ALVARES MACHADO,3501301,35
4800,ALVARO DE CARVALHO,3501400,35
4801,ALVINLANDIA,3501509,35
4802,AMERICANA,3501608,35
4803,AMERICO BRASILIENSE,3501707,35
4804,AMERICO DE CAMPOS,3501806,35
4805,AMPARO,3501905,35
4806,ANALANDIA,3502002,35
4807,ANDRADINA,3502101,35
4808,ANGATUBA,3502200,35
4809,ANHEMBI,3502309,35
4810,ANHUMAS,3502408,35
4811,APARECIDA,3502507,35
4812,APARECIDA D'OESTE,3502606,35
4813,APIAI,3502705,35
4814,ARACARIGUAMA,3502754,35
4815,ARACATUBA,3502804,35
4816,ARACOIABA DA SERRA,3502903,35
4817,ARAMINA,3503000,35
4818,ARANDU,3503109,35
4819,ARAPEI,3503158,35
4820,ARARAQUARA,3503208,35
4821,ARARAS,3503307,35
4822,ARCO-IRIS,3503356,35
4823,AREALVA,3503406,35
4824,AREIAS,3503505,35
4825,AREIOPOLIS,3503604,35
4826,ARIRANHA,3503703,35
4827,ARTUR NOGUEIRA,3503802,35
4828,ARUJA,3503901,35
4829,ASPASIA,3503950,35
4830,ASSIS,3504008,35
4831,ATIBAIA,3504107,35
4832,AURIFLAMA,3504206,35
4833,AVAI,3504305,35
4834,AVANHANDAVA,3504404,35
4835,AVARE,3504503,35
4836,BADY BASSITT,3504602,35
4837,BALBINOS,3504701,35
4838,BALSAMO,3504800,35
4839,BANANAL,3504909,35
4840,BARAO DE ANTONINA,3505005,35
4841,BARBOSA,3505104,35
4842,BARIRI,3505203,35
4843,BARRA BONITA,3505302,35
4844,BARRA DO CHAPEU,3505351,35
4845,BARRA DO TURVO,3505401,35
4846,BARRETOS,3505500,35
4847,BARRINHA,3505609,35
4848,BARUERI,3505708,35
4849,BASTOS,3505807,35
4850,BATATAIS,3505906,35
4851,BAURU,3506003,35
4852,BEBEDOURO,3506102,35
4853,BENTO DE ABREU,3506201,35
4854,BERNARDINO DE CAMPOS,3506300,35
4855,BERTIOGA,3506359,35
4856,BILAC,3506409,35
4857,BIRIGUI,3506508,35
4858,BIRITIBA-MIRIM,3506607,35
4859,BOA ESPERANCA DO SUL,3506706,35
4860,BOCAINA,3506805,35
4861,BOFETE,3506904,35
4862,BOITUVA,3507001,35
4863,BOM JESUS DOS PERDOES,3507100,35
4864,BOM SUCESSO DE ITARARE,3507159,35
4865,BORA,3507209,35
4866,BORACEIA,3507308,35
4867,BORBOREMA,3507407,35
4868,BOREBI,3507456,35
4869,BOTUCATU,3507506,35
4870,BRAGANCA PAULISTA,3507605,35
4871,BRAUNA,3507704,35
4872,BREJO ALEGRE,3507753,35
4873,BRODOWSKI,3507803,35
4874,BROTAS,3507902,35
4875,BURI,3508009,35
4876,BURITAMA,3508108,35
4877,BURITIZAL,3508207,35
4878,CABRALIA PAULISTA,3508306,35
4879,CABREUVA,3508405,35
4880,CACAPAVA,3508504,35
4881,CACHOEIRA PAULISTA,3508603,35
4882,CACONDE,3508702,35
4883,CAFELANDIA,3508801,35
4884,CAIABU,3508900,35
4885,CAIEIRAS,3509007,35
4886,CAIUA,3509106,35
4887,CAJAMAR,3509205,35
4888,CAJATI,3509254,35
4889,CAJOBI,3509304,35
4890,CAJURU,3509403,35
4891,CAMPINA DO MONTE ALEGRE,3509452,35
4892,CAMPINAS,3509502,35
4893,CAMPO LIMPO PAULISTA,3509601,35
4894,CAMPOS DO JORDAO,3509700,35
4895,CAMPOS NOVOS PAULISTA,3509809,35
4896,CANANEIA,3509908,35
4897,CANAS,3509957,35
4898,CANDIDO MOTA,3510005,35
4899,CANDIDO RODRIGUES,3510104,35
4900,CANITAR,3510153,35
4901,CAPAO BONITO,3510203,35
4902,CAPELA DO ALTO,3510302,35
4903,CAPIVARI,3510401,35
4904,CARAGUATATUBA,3510500,35
4905,CARAPICUIBA,3510609,35
4906,CARDOSO,3510708,35
4907,CASA BRANCA,3510807,35
4908,CASSIA DOS COQUEIROS,3510906,35
4909,CASTILHO,3511003,35
4910,CATANDUVA,3511102,35
4911,CATIGUA,3511201,35
4912,CEDRAL,3511300,35
4913,CERQUEIRA CESAR,3511409,35
4914,CERQUILHO,3511508,35
4915,CESARIO LANGE,3511607,35
4916,CHARQUEADA,3511706,35
4917,CHAVANTES,3557204,35
4918,CLEMENTINA,3511904,35
4919,COLINA,3512001,35
4920,COLOMBIA,3512100,35
4921,CONCHAL,3512209,35
4922,CONCHAS,3512308,35
4923,CORDEIROPOLIS,3512407,35
4924,COROADOS,3512506,35
4925,CORONEL MACEDO,3512605,35
4926,CORUMBATAI,3512704,35
4927,COSMOPOLIS,3512803,35
4928,COSMORAMA,3512902,35
4929,COTIA,3513009,35
4930,CRAVINHOS,3513108,35
4931,CRISTAIS PAULISTA,3513207,35
4932,CRUZALIA,3513306,35
4933,CRUZEIRO,3513405,35
4934,CUBATAO,3513504,35
4935,CUNHA,3513603,35
4936,DESCALVADO,3513702,35
4937,DIADEMA,3513801,35
4938,DIRCE REIS,3513850,35
4939,DIVINOLANDIA,3513900,35
4940,DOBRADA,3514007,35
4941,DOIS CORREGOS,3514106,35
4942,DOLCINOPOLIS,3514205,35
4943,DOURADO,3514304,35
4944,DRACENA,3514403,35
4945,DUARTINA,3514502,35
4946,DUMONT,3514601,35
4947,ECHAPORA,3514700,35
4948,ELDORADO,3514809,35
4949,ELIAS FAUSTO,3514908,35
4950,ELISIARIO,3514924,35
4951,EMBAUBA,3514957,35
4952,EMBU,3515004,35
4953,EMBU-GUACU,3515103,35
4954,EMILIANOPOLIS,3515129,35
4955,ENGENHEIRO COELHO,3515152,35
4956,ESPIRITO SANTO DO PINHAL,3515186,35
4957,ESPIRITO SANTO DO TURVO,3515194,35
4958,ESTIVA GERBI,3557303,35
4959,ESTRELA DO NORTE,3515301,35
4960,ESTRELA D'OESTE,3515202,35
4961,EUCLIDES DA CUNHA PAULISTA,3515350,35
4962,FARTURA,3515400,35
4963,FERNANDO PRESTES,3515608,35
4964,FERNANDOPOLIS,3515509,35
4965,FERNAO,3515657,35
4966,FERRAZ DE VASCONCELOS,3515707,35
4967,FLORA RICA,3515806,35
4968,FLOREAL,3515905,35
4969,FLORIDA PAULISTA,3516002,35
4970,FLORINIA,3516101,35
4971,FRANCA,3516200,35
4972,FRANCISCO MORATO,3516309,35
4973,FRANCO DA ROCHA,3516408,35
4974,GABRIEL MONTEIRO,3516507,35
4975,GALIA,3516606,35
4976,GARCA,3516705,35
4977,GASTAO VIDIGAL,3516804,35
4978,GAVIAO PEIXOTO,3516853,35
4979,GENERAL SALGADO,3516903,35
4980,GETULINA,3517000,35
4981,GLICERIO,3517109,35
4982,GUAICARA,3517208,35
4983,GUAIMBE,3517307,35
4984,GUAIRA,3517406,35
4985,GUAPIACU,3517505,35
4986,GUAPIARA,3517604,35
4987,GUARA,3517703,35
4988,GUARACAI,3517802,35
4989,GUARACI,3517901,35
4990,GUARANI D'OESTE,3518008,35
4991,GUARANTA,3518107,35
4992,GUARARAPES,3518206,35
4993,GUARAREMA,3518305,35
4994,GUARATINGUETA,3518404,35
4995,GUAREI,3518503,35
4996,GUARIBA,3518602,35
4997,GUARUJA,3518701,35
4998,GUARULHOS,3518800,35
4999,GUATAPARA,3518859,35
5000,GUZOLANDIA,3518909,35
5001,HERCULANDIA,3519006,35
5002,HOLAMBRA,3519055,35
5003,HORTOLANDIA,3519071,35
5004,IACANGA,3519105,35
5005,IACRI,3519204,35
5006,IARAS,3519253,35
5007,IBATE,3519303,35
5008,IBIRA,3519402,35
5009,IBIRAREMA,3519501,35
5010,IBITINGA,3519600,35
5011,IBIUNA,3519709,35
5012,ICEM,3519808,35
5013,IEPE,3519907,35
5014,IGARACU DO TIETE,3520004,35
5015,IGARAPAVA,3520103,35
5016,IGARATA,3520202,35
5017,IGUAPE,3520301,35
5018,ILHA COMPRIDA,3520426,35
5019,ILHA SOLTEIRA,3520442,35
5020,ILHABELA,3520400,35
5021,INDAIATUBA,3520509,35
5022,INDIANA,3520608,35
5023,INDIAPORA,3520707,35
5024,INUBIA PAULISTA,3520806,35
5025,IPAUSSU,3520905,35
5026,IPERO,3521002,35
5027,IPEUNA,3521101,35
5028,IPIGUA,3521150,35
5029,IPORANGA,3521200,35
5030,IPUA,3521309,35
5031,IRACEMAPOLIS,3521408,35
5032,IRAPUA,3521507,35
5033,IRAPURU,3521606,35
5034,ITABERA,3521705,35
5035,ITAI,3521804,35
5036,ITAJOBI,3521903,35
5037,ITAJU,3522000,35
5038,ITANHAEM,3522109,35
5039,ITAOCA,3522158,35
5040,ITAPECERICA DA SERRA,3522208,35
5041,ITAPETININGA,3522307,35
5042,ITAPEVA,3522406,35
5043,ITAPEVI,3522505,35
5044,ITAPIRA,3522604,35
5045,ITAPIRAPUA PAULISTA,3522653,35
5046,ITAPOLIS,3522703,35
5047,ITAPORANGA,3522802,35
5048,ITAPUI,3522901,35
5049,ITAPURA,3523008,35
5050,ITAQUAQUECETUBA,3523107,35
5051,ITARARE,3523206,35
5052,ITARIRI,3523305,35
5053,ITATIBA,3523404,35
5054,ITATINGA,3523503,35
5055,ITIRAPINA,3523602,35
5056,ITIRAPUA,3523701,35
5057,ITOBI,3523800,35
5058,ITU,3523909,35
5059,ITUPEVA,3524006,35
5060,ITUVERAVA,3524105,35
5061,JABORANDI,3524204,35
5062,JABOTICABAL,3524303,35
5063,JACAREI,3524402,35
5064,JACI,3524501,35
5065,JACUPIRANGA,3524600,35
5066,JAGUARIUNA,3524709,35
5067,JALES,3524808,35
5068,JAMBEIRO,3524907,35
5069,JANDIRA,3525003,35
5070,JARDINOPOLIS,3525102,35
5071,JARINU,3525201,35
5072,JAU,3525300,35
5073,JERIQUARA,3525409,35
5074,JOANOPOLIS,3525508,35
5075,JOAO RAMALHO,3525607,35
5076,JOSE BONIFACIO,3525706,35
5077,JULIO MESQUITA,3525805,35
5078,JUMIRIM,3525854,35
5079,JUNDIAI,3525904,35
5080,JUNQUEIROPOLIS,3526001,35
5081,JUQUIA,3526100,35
5082,JUQUITIBA,3526209,35
5083,LAGOINHA,3526308,35
5084,LARANJAL PAULISTA,3526407,35
5085,LAVINIA,3526506,35
5086,LAVRINHAS,3526605,35
5087,LEME,3526704,35
5088,LENCOIS PAULISTA,3526803,35
5089,LIMEIRA,3526902,35
5090,LINDOIA,3527009,35
5091,LINS,3527108,35
5092,LORENA,3527207,35
5093,LOURDES,3527256,35
5094,LOUVEIRA,3527306,35
5095,LUCELIA,3527405,35
5096,LUCIANOPOLIS,3527504,35
5097,LUIS ANTONIO,3527603,35
5098,LUIZIANIA,3527702,35
5099,LUPERCIO,3527801,35
5100,LUTECIA,3527900,35
5101,MACATUBA,3528007,35
5102,MACAUBAL,3528106,35
5103,MACEDONIA,3528205,35
5104,MAGDA,3528304,35
5105,MAIRINQUE,3528403,35
5106,MAIRIPORA,3528502,35
5107,MANDURI,3528601,35
5108,MARABA PAULISTA,3528700,35
5109,MARACAI,3528809,35
5110,MARAPOAMA,3528858,35
5111,MARIAPOLIS,3528908,35
5112,MARILIA,3529005,35
5113,MARINOPOLIS,3529104,35
5114,MARTINOPOLIS,3529203,35
5115,MATAO,3529302,35
5116,MAUA,3529401,35
5117,MENDONCA,3529500,35
5118,MERIDIANO,3529609,35
5119,MESOPOLIS,3529658,35
5120,MIGUELOPOLIS,3529708,35
5121,MINEIROS DO TIETE,3529807,35
5122,MIRA ESTRELA,3530003,35
5123,MIRACATU,3529906,35
5124,MIRANDOPOLIS,3530102,35
5125,MIRANTE DO PARANAPANEMA,3530201,35
5126,MIRASSOL,3530300,35
5127,MIRASSOLANDIA,3530409,35
5128,MOCOCA,3530508,35
5129,MOGI DAS CRUZES,3530607,35
5130,MOGI GUACU,3530706,35
5131,MOJI MIRIM,3530805,35
5132,MOMBUCA,3530904,35
5133,MONCOES,3531001,35
5134,MONGAGUA,3531100,35
5135,MONTE ALEGRE DO SUL,3531209,35
5136,MONTE ALTO,3531308,35
5137,MONTE APRAZIVEL,3531407,35
5138,MONTE AZUL PAULISTA,3531506,35
5139,MONTE CASTELO,3531605,35
5140,MONTE MOR,3531803,35
5141,MONTEIRO LOBATO,3531704,35
5142,MORRO AGUDO,3531902,35
5143,MORUNGABA,3532009,35
5144,MOTUCA,3532058,35
5145,MURUTINGA DO SUL,3532108,35
5146,NANTES,3532157,35
5147,NARANDIBA,3532207,35
5148,NATIVIDADE DA SERRA,3532306,35
5149,NAZARE PAULISTA,3532405,35
5150,NEVES PAULISTA,3532504,35
5151,NHANDEARA,3532603,35
5152,NIPOA,3532702,35
5153,NOVA ALIANCA,3532801,35
5154,NOVA CAMPINA,3532827,35
5155,NOVA CANAA PAULISTA,3532843,35
5156,NOVA CASTILHO,3532868,35
5157,NOVA EUROPA,3532900,35
5158,NOVA GRANADA,3533007,35
5159,NOVA GUATAPORANGA,3533106,35
5160,NOVA INDEPENDENCIA,3533205,35
5161,NOVA LUZITANIA,3533304,35
5162,NOVA ODESSA,3533403,35
5163,NOVAIS,3533254,35
5164,NOVO HORIZONTE,3533502,35
5165,NUPORANGA,3533601,35
5166,OCAUCU,3533700,35
5167,OLEO,3533809,35
5168,OLIMPIA,3533908,35
5169,ONDA VERDE,3534005,35
5170,ORIENTE,3534104,35
5171,ORINDIUVA,3534203,35
5172,ORLANDIA,3534302,35
5173,OSASCO,3534401,35
5174,OSCAR BRESSANE,3534500,35
5175,OSVALDO CRUZ,3534609,35
5176,OURINHOS,3534708,35
5177,OURO VERDE,3534807,35
5178,OUROESTE,3534757,35
5179,PACAEMBU,3534906,35
5180,PALESTINA,3535002,35
5181,PALMARES PAULISTA,3535101,35
5182,PALMEIRA D'OESTE,3535200,35
5183,PALMITAL,3535309,35
5184,PANORAMA,3535408,35
5185,PARAGUACU PAULISTA,3535507,35
5186,PARAIBUNA,3535606,35
5187,PARAISO,3535705,35
5188,PARANAPANEMA,3535804,35
5189,PARANAPUA,3535903,35
5190,PARAPUA,3536000,35
5191,PARDINHO,3536109,35
5192,PARIQUERA-ACU,3536208,35
5193,PARISI,3536257,35
5194,PATROCINIO PAULISTA,3536307,35
5195,PAULICEIA,3536406,35
5196,PAULINIA,3536505,35
5197,PAULISTANIA,3536570,35
5198,PAULO DE FARIA,3536604,35
5199,PEDERNEIRAS,3536703,35
5200,PEDRA BELA,3536802,35
5201,PEDRANOPOLIS,3536901,35
5202,PEDREGULHO,3537008,35
5203,PEDREIRA,3537107,35
5204,PEDRINHAS PAULISTA,3537156,35
5205,PEDRO DE TOLEDO,3537206,35
5206,PENAPOLIS,3537305,35
5207,PEREIRA BARRETO,3537404,35
5208,PEREIRAS,3537503,35
5209,PERUIBE,3537602,35
5210,PIACATU,3537701,35
5211,PIEDADE,3537800,35
5212,PILAR DO SUL,3537909,35
5213,PINDAMONHANGABA,3538006,35
5214,PINDORAMA,3538105,35
5215,PINHALZINHO,3538204,35
5216,PIQUEROBI,3538303,35
5217,PIQUETE,3538501,35
5218,PIRACAIA,3538600,35
5219,PIRACICABA,3538709,35
5220,PIRAJU,3538808,35
5221,PIRAJUI,3538907,35
5222,PIRANGI,3539004,35
5223,PIRAPORA DO BOM JESUS,3539103,35
5224,PIRAPOZINHO,3539202,35
5225,PIRASSUNUNGA,3539301,35
5226,PIRATININGA,3539400,35
5227,PITANGUEIRAS,3539509,35
5228,PLANALTO,3539608,35
5229,PLATINA,3539707,35
5230,POA,3539806,35
5231,POLONI,3539905,35
5232,POMPEIA,3540002,35
5233,PONGAI,3540101,35
5234,PONTAL,3540200,35
5235,PONTALINDA,3540259,35
5236,PONTES GESTAL,3540309,35
5237,POPULINA,3540408,35
5238,PORANGABA,3540507,35
5239,PORTO FELIZ,3540606,35
5240,PORTO FERREIRA,3540705,35
5241,POTIM,3540754,35
5242,POTIRENDABA,3540804,35
5243,PRACINHA,3540853,35
5244,PRADOPOLIS,3540903,35
5245,PRAIA GRANDE,3541000,35
5246,PRATANIA,3541059,35
5247,PRESIDENTE ALVES,3541109,35
5248,PRESIDENTE BERNARDES,3541208,35
5249,PRESIDENTE EPITACIO,3541307,35
5250,PRESIDENTE PRUDENTE,3541406,35
5251,PRESIDENTE VENCESLAU,3541505,35
5252,PROMISSAO,3541604,35
5253,QUADRA,3541653,35
5254,QUATA,3541703,35
5255,QUEIROZ,3541802,35
5256,QUELUZ,3541901,35
5257,QUINTANA,3542008,35
5258,RAFARD,3542107,35
5259,RANCHARIA,3542206,35
5260,REDENCAO DA SERRA,3542305,35
5261,REGENTE FEIJO,3542404,35
5262,REGINOPOLIS,3542503,35
5263,REGISTRO,3542602,35
5264,RESTINGA,3542701,35
5265,RIBEIRA,3542800,35
5266,RIBEIRAO BONITO,3542909,35
5267,RIBEIRAO BRANCO,3543006,35
5268,RIBEIRAO CORRENTE,3543105,35
5269,RIBEIRAO DO SUL,3543204,35
5270,RIBEIRAO DOS INDIOS,3543238,35
5271,RIBEIRAO GRANDE,3543253,35
5272,RIBEIRAO PIRES,3543303,35
5273,RIBEIRAO PRETO,3543402,35
5274,RIFAINA,3543600,35
5275,RINCAO,3543709,35
5276,RINOPOLIS,3543808,35
5277,RIO CLARO,3543907,35
5278,RIO DAS PEDRAS,3544004,35
5279,RIO GRANDE DA SERRA,3544103,35
5280,RIOLANDIA,3544202,35
5281,RIVERSUL,3543501,35
5282,ROSANA,3544251,35
5283,ROSEIRA,3544301,35
5284,RUBIACEA,3544400,35
5285,RUBINEIA,3544509,35
5286,SABINO,3544608,35
5287,SAGRES,3544707,35
5288,SALES,3544806,35
5289,SALES OLIVEIRA,3544905,35
5290,SALESOPOLIS,3545001,35
5291,SALMOURAO,3545100,35
5292,SALTINHO,3545159,35
5293,SALTO,3545209,35
5294,SALTO DE PIRAPORA,3545308,35
5295,SALTO GRANDE,3545407,35
5296,SANDOVALINA,3545506,35
5297,SANTA ADELIA,3545605,35
5298,SANTA ALBERTINA,3545704,35
5299,SANTA BARBARA D'OESTE,3545803,35
5300,SANTA BRANCA,3546009,35
5301,SANTA CLARA D'OESTE,3546108,35
5302,SANTA CRUZ DA CONCEICAO,3546207,35
5303,SANTA CRUZ DA ESPERANCA,3546256,35
5304,SANTA CRUZ DAS PALMEIRAS,3546306,35
5305,SANTA CRUZ DO RIO PARDO,3546405,35
5306,SANTA ERNESTINA,3546504,35
5307,SANTA FE DO SUL,3546603,35
5308,SANTA GERTRUDES,3546702,35
5309,SANTA ISABEL,3546801,35
5310,SANTA LUCIA,3546900,35
5311,SANTA MARIA DA SERRA,3547007,35
5312,SANTA MERCEDES,3547106,35
5313,SANTA RITA DO PASSA QUATRO,3547502,35
5314,SANTA RITA D'OESTE,3547403,35
5315,SANTA ROSA DE VITERBO,3547601,35
5316,SANTA SALETE,3547650,35
5317,SANTANA DA PONTE PENSA,3547205,35
5318,SANTANA DE PARNAIBA,3547304,35
5319,SANTO ANASTACIO,3547700,35
5320,SANTO ANDRE,3547809,35
5321,SANTO ANTONIO DA ALEGRIA,3547908,35
5322,SANTO ANTONIO DE POSSE,3548005,35
5323,SANTO ANTONIO DO ARACANGUA,3548054,35
5324,SANTO ANTONIO DO JARDIM,3548104,35
5325,SANTO ANTONIO DO PINHAL,3548203,35
5326,SANTO EXPEDITO,3548302,35
5327,SANTOPOLIS DO AGUAPEI,3548401,35
5328,SANTOS,3548500,35
5329,SAO BENTO DO SAPUCAI,3548609,35
5330,SAO BERNARDO DO CAMPO,3548708,35
5331,SAO CAETANO DO SUL,3548807,35
5332,SAO CARLOS,3548906,35
5333,SAO FRANCISCO,3549003,35
5334,SAO JOAO DA BOA VISTA,3549102,35
5335,SAO JOAO DAS DUAS PONTES,3549201,35
5336,SAO JOAO DE IRACEMA,3549250,35
5337,SAO JOAO DO PAU D'ALHO,3549300,35
5338,SAO JOAQUIM DA BARRA,3549409,35
5339,SAO JOSE DA BELA VISTA,3549508,35
5340,SAO JOSE DO BARREIRO,3549607,35
5341,SAO JOSE DO RIO PARDO,3549706,35
5342,SAO JOSE DO RIO PRETO,3549805,35
5343,SAO JOSE DOS CAMPOS,3549904,35
5344,SAO LOURENCO DA SERRA,3549953,35
5345,SAO LUIS DO PARAITINGA,3550001,35
5346,SAO MANUEL,3550100,35
5347,SAO MIGUEL ARCANJO,3550209,35
5348,SAO PAULO,3550308,35
5349,SAO PEDRO,3550407,35
5350,SAO PEDRO DO TURVO,3550506,35
5351,SAO ROQUE,3550605,35
5352,SAO SEBASTIAO,3550704,35
5353,SAO SEBASTIAO DA GRAMA,3550803,35
5354,SAO SIMAO,3550902,35
5355,SAO VICENTE,3551009,35
5356,SARAPUI,3551108,35
5357,SARUTAIA,3551207,35
5358,SEBASTIANOPOLIS DO SUL,3551306,35
5359,SERRA AZUL,3551405,35
5360,SERRA NEGRA,3551603,35
5361,SERRANA,3551504,35
5362,SERTAOZINHO,3551702,35
5363,SETE BARRAS,3551801,35
5364,SEVERINIA,3551900,35
5365,SILVEIRAS,3552007,35
5366,SOCORRO,3552106,35
5367,SOROCABA,3552205,35
5368,SUD MENNUCCI,3552304,35
5369,SUMARE,3552403,35
5370,SUZANAPOLIS,3552551,35
5371,SUZANO,3552502,35
5372,TABAPUA,3552601,35
5373,TABATINGA,3552700,35
5374,TABOAO DA SERRA,3552809,35
5375,TACIBA,3552908,35
5376,TAGUAI,3553005,35
5377,TAIACU,3553104,35
5378,TAIUVA,3553203,35
5379,TAMBAU,3553302,35
5380,TANABI,3553401,35
5381,TAPIRAI,3553500,35
5382,TAPIRATIBA,3553609,35
5383,TAQUARAL,3553658,35
5384,TAQUARITINGA,3553708,35
5385,TAQUARITUBA,3553807,35
5386,TAQUARIVAI,3553856,35
5387,TARABAI,3553906,35
5388,TARUMA,3553955,35
5389,TATUI,3554003,35
5390,TAUBATE,3554102,35
5391,TEJUPA,3554201,35
5392,TEODORO SAMPAIO,3554300,35
5393,TERRA ROXA,3554409,35
5394,TIETE,3554508,35
5395,TIMBURI,3554607,35
5396,TORRE DE PEDRA,3554656,35
5397,TORRINHA,3554706,35
5398,TRABIJU,3554755,35
5399,TREMEMBE,3554805,35
5400,TRES FRONTEIRAS,3554904,35
5401,TUIUTI,3554953,35
5402,TUPA,3555000,35
5403,TUPI PAULISTA,3555109,35
5404,TURIUBA,3555208,35
5405,TURMALINA,3555307,35
5406,UBARANA,3555356,35
5407,UBATUBA,3555406,35
5408,UBIRAJARA,3555505,35
5409,UCHOA,3555604,35
5410,UNIAO PAULISTA,3555703,35
5411,URANIA,3555802,35
5412,URU,3555901,35
5413,URUPES,3556008,35
5414,VALENTIM GENTIL,3556107,35
5415,VALINHOS,3556206,35
5416,VALPARAISO,3556305,35
5417,VARGEM,3556354,35
5418,VARGEM GRANDE DO SUL,3556404,35
